LD1, LD2,class
-2.19326,6.12142,0.0
-0.92948,4.36789,0.0
-2.25594,4.57298,0.0
-0.34088,4.6404,0.0
-1.1704,3.92682,0.0
-0.48771,3.02813,0.0
-1.19722,3.56836,0.0
-1.81134,4.99739,0.0
-1.10629,3.51975,0.0
-1.71879,3.61481,0.0
-1.84942,4.56091,0.0
-2.21224,4.20261,0.0
-2.56343,4.91663,0.0
-1.51014,4.02261,0.0
-2.18758,4.22452,0.0
-2.55005,4.25482,0.0
-2.5653,4.00368,0.0
-2.73495,4.30347,0.0
-1.638,3.66135,0.0
-2.00753,5.43281,0.0
-2.59455,3.83904,0.0
-1.80774,5.06262,0.0
-2.02664,3.76849,0.0
-1.53346,4.33046,0.0
-1.73904,3.51025,0.0
-1.30496,3.57024,0.0
-1.33623,3.80806,0.0
-1.15085,3.04445,0.0
-1.71454,2.87176,0.0
-0.97037,3.44444,0.0
-2.31194,5.18467,0.0
-1.28445,4.76206,0.0
-0.82441,4.24607,0.0
-1.07552,2.22684,0.0
-0.82178,3.35944,0.0
-1.07994,3.27682,0.0
-0.61486,3.19325,0.0
-0.42355,3.61139,0.0
-0.23701,3.32445,0.0
-0.86019,3.48695,0.0
-0.4295,3.27985,0.0
-0.93864,3.66901,0.0
-1.36146,3.84611,0.0
-0.97608,3.57278,0.0
-0.14874,3.00763,0.0
-0.58844,3.38234,0.0
-0.11362,4.12865,0.0
-0.56648,4.15313,0.0
-0.71007,4.35224,0.0
-0.39078,4.42657,0.0
-0.92209,5.69116,0.0
0.08374,3.59609,0.0
-0.59546,4.36519,0.0
0.13822,3.85992,0.0
0.21468,2.97912,0.0
0.17936,2.40104,0.0
-0.22815,3.03352,0.0
1.82157,2.38824,0.0
-0.10021,2.81933,0.0
0.25874,2.85929,0.0
0.41589,3.71231,0.0
0.47179,2.60191,0.0
1.25542,2.25696,0.0
-0.37536,3.13718,0.0
-0.06181,3.75978,0.0
0.43931,2.44748,0.0
1.06993,2.85854,0.0
0.39748,2.84795,0.0
0.30271,3.63514,0.0
0.57399,2.83787,0.0
-0.65448,0.6628,0.0
1.00484,2.66051,0.0
0.36371,3.27927,0.0
-1.21538,2.02078,0.0
-0.02179,1.48121,0.0
-0.88952,1.07994,0.0
-0.65359,1.69689,0.0
-1.53451,2.82725,0.0
-0.99817,1.1927,0.0
-0.86696,2.73333,0.0
-0.71696,1.36724,0.0
-1.32593,1.33345,0.0
-0.12961,0.81565,0.0
-0.22321,1.00804,0.0
-0.25614,0.90413,0.0
-0.69192,1.30957,0.0
-1.26644,2.55628,0.0
