LD1, LD2,class
-4.64581,-2.03951,1.0
-4.28745,-2.75548,1.0
-3.79813,-2.063,1.0
-4.9311,-3.18341,1.0
-3.66557,-2.12322,1.0
-2.97202,-2.7212,1.0
-4.22309,-2.45827,1.0
-3.11588,-1.63662,1.0
-3.59432,-2.354,1.0
-3.96274,-2.69379,1.0
-3.38205,-2.30074,1.0
-4.08828,-1.65755,1.0
-3.80652,-2.51714,1.0
-3.11661,-1.94069,1.0
-2.85682,-2.43527,1.0
-3.56679,-3.55934,1.0
-3.71748,-2.28648,1.0
-4.10988,-1.33574,1.0
-3.28155,-1.90217,1.0
-3.18087,-2.84883,1.0
-3.95461,-2.314,1.0
-3.73002,-1.70413,1.0
-3.99574,-1.73953,1.0
-4.26836,-1.71187,1.0
-3.69074,-3.0219,1.0
-3.88906,-1.71748,1.0
-4.43804,-1.95648,1.0
-4.2525,-2.25823,1.0
-4.50808,-2.16396,1.0
-3.07156,-1.64625,1.0
-3.40326,-3.09401,1.0
-2.78288,-1.20118,1.0
-3.32225,-1.98342,1.0
-3.75232,-2.01494,1.0
-3.79696,-1.12894,1.0
-4.06198,-1.77747,1.0
-3.0709,-1.07236,1.0
-4.86561,-2.29665,1.0
-4.16742,-1.41269,1.0
-4.35664,-1.7423,1.0
-3.97861,-1.79679,1.0
-4.14872,-2.26281,1.0
-3.88728,-2.07463,1.0
-3.5242,-1.26903,1.0
-4.58164,-2.54418,1.0
-3.45716,-2.02723,1.0
-3.6854,-2.35392,1.0
-3.79579,-2.42276,1.0
-4.22203,-2.45147,1.0
-3.5133,-3.00289,1.0
-3.36712,-2.48969,1.0
-3.3913,-2.96824,1.0
-3.992,-2.73419,1.0
-3.78863,-2.54917,1.0
-3.90744,-2.74056,1.0
-3.44839,-2.82146,1.0
-3.81487,-2.93923,1.0
-3.51648,-2.54835,1.0
-3.91622,-2.89178,1.0
-2.90507,-3.50365,1.0
-3.23702,-2.53345,1.0
-3.71456,-2.76946,1.0
-3.54744,-2.28953,1.0
-3.35864,-2.52038,1.0
-2.92823,-2.57599,1.0
-3.54934,-2.93128,1.0
-2.87015,-2.653,1.0
-3.2698,-2.9239,1.0
-3.39254,-3.28832,1.0
-3.80031,-2.9475,1.0
-3.3904,-2.63966,1.0
-3.47667,-2.48257,1.0
-3.54272,-2.24095,1.0
-3.08557,-3.38784,1.0
-3.1305,-2.18975,1.0
-3.25268,-2.91232,1.0
-3.01622,-2.64354,1.0
-3.40734,-2.23981,1.0
-3.64757,-2.82429,1.0
-3.51104,-2.5118,1.0
-4.02167,-2.50677,1.0
-3.10329,-2.64058,1.0
-3.60964,-2.5959,1.0
-3.81383,-2.38081,1.0
